index,D_0__Archaea;D_1__Crenarchaeota;D_2__Bathyarchaeia,D_0__Archaea;D_1__Diapherotrites;D_2__Micrarchaeia,D_0__Archaea;D_1__Euryarchaeota;D_2__Methanobacteria,D_0__Archaea;D_1__Euryarchaeota;D_2__Methanomicrobia,D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,D_0__Archaea;D_1__Thaumarchaeota;D_2__Marine Benthic Group A,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria,D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia,D_0__Bacteria;D_1__Acidobacteria;D_2__Aminicenantia,D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4),D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 15,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 21,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 25,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6,D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia,D_0__Bacteria;D_1__Actinobacteria;D_2__0319-7L14,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria,D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia,D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108,D_0__Bacteria;D_1__Actinobacteria;D_2__Nitriliruptoria,D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria,D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia,D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia,D_0__Bacteria;D_1__Armatimonadetes;D_2__Chthonomonadetes,D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia,D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured,D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured bacterium,D_0__Bacteria;D_1__Armatimonadetes;__,D_0__Bacteria;D_1__BRC1;D_2__metagenome,D_0__Bacteria;D_1__BRC1;D_2__soil bacterium WWH121,D_0__Bacteria;D_1__BRC1;D_2__uncultured Acidobacteria bacterium,D_0__Bacteria;D_1__BRC1;D_2__uncultured Telmatobacter sp.,D_0__Bacteria;D_1__BRC1;D_2__uncultured bacterium,D_0__Bacteria;D_1__BRC1;D_2__uncultured candidate division BRC1 bacterium,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-74,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-II-1,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-II-34,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-II-4,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-III-18,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-III-29,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-III-4,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PRR-11,D_0__Bacteria;D_1__BRC1;__,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria,D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia,D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae,D_0__Bacteria;D_1__Chlamydiae;D_2__LD1-PA32,D_0__Bacteria;D_1__Chloroflexi;D_2__AD3,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae,D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia,D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136,D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66,D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96,D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria,D_0__Bacteria;D_1__Chloroflexi;D_2__OLB14,D_0__Bacteria;D_1__Chloroflexi;D_2__P2-11E,D_0__Bacteria;D_1__Chloroflexi;D_2__SHA-26,D_0__Bacteria;D_1__Chloroflexi;D_2__TK10,D_0__Bacteria;D_1__Chloroflexi;__,D_0__Bacteria;D_1__Cloacimonetes;D_2__Cloacimonadia,D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria,D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia,D_0__Bacteria;D_1__Dadabacteria;D_2__Dadabacteriia,D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci,D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae,D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia,D_0__Bacteria;D_1__Elusimicrobia;D_2__Endomicrobia,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIa,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIb,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIc,D_0__Bacteria;D_1__Entotheonellaeota;D_2__Entotheonellia,D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria,D_0__Bacteria;D_1__FBP;D_2__metagenome,D_0__Bacteria;D_1__FBP;D_2__uncultured actinobacterium,D_0__Bacteria;D_1__FBP;D_2__uncultured bacterium,D_0__Bacteria;D_1__FBP;D_2__uncultured soil bacterium,D_0__Bacteria;D_1__FBP;__,D_0__Bacteria;D_1__FCPU426;D_2__uncultured Syntrophaceae bacterium,D_0__Bacteria;D_1__FCPU426;D_2__uncultured bacterium,D_0__Bacteria;D_1__Fibrobacteres;D_2__Chitinivibrionia,D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria,D_0__Bacteria;D_1__Firmicutes;D_2__BRH-c20a,D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia,D_0__Bacteria;D_1__Firmicutes;D_2__Limnochordia,D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes,D_0__Bacteria;D_1__Firmicutes;__,D_0__Bacteria;D_1__GAL15;D_2__uncultured bacterium,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Longimicrobia,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group,D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia,D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae,D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria,D_0__Bacteria;D_1__Latescibacteria;D_2__metagenome,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Acidobacterium sp.,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Pelobacter sp.,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium mle1-16,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured soil bacterium,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured soil bacterium PBS-II-5,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured soil bacterium PBS-III-30,D_0__Bacteria;D_1__Latescibacteria;__,D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium,D_0__Bacteria;D_1__Nitrospinae;D_2__P9X2b3D02,D_0__Bacteria;D_1__Nitrospirae;D_2__4-29-1,D_0__Bacteria;D_1__Nitrospirae;D_2__661256,D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira,D_0__Bacteria;D_1__Nitrospirae;D_2__Thermodesulfovibrionia,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophia,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured Verrucomicrobia bacterium,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium,D_0__Bacteria;D_1__Omnitrophicaeota;__,D_0__Bacteria;D_1__PAUC34f;D_2__uncultured Deferribacteres bacterium,D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1,D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__CPR2,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia,D_0__Bacteria;D_1__Planctomycetes;D_2__BD7-11,D_0__Bacteria;D_1__Planctomycetes;D_2__OM190,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae,D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage,D_0__Bacteria;D_1__Planctomycetes;D_2__Pla4 lineage,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia,D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,D_0__Bacteria;D_1__Proteobacteria;__,D_0__Bacteria;D_1__Rokubacteria;D_2__NC10,D_0__Bacteria;D_1__Spirochaetes;D_2__Leptospirae,D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia,D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae,D_0__Bacteria;D_1__WOR-1;D_2__uncultured bacterium,D_0__Bacteria;D_1__WPS-2;D_2__Burkholderiales bacterium Beta_02,D_0__Bacteria;D_1__WPS-2;D_2__metagenome,D_0__Bacteria;D_1__WPS-2;D_2__uncultured bacterium,D_0__Bacteria;D_1__WPS-2;D_2__uncultured forest soil bacterium,D_0__Bacteria;D_1__WPS-2;__,D_0__Bacteria;D_1__WS1;D_2__uncultured bacterium,D_0__Bacteria;D_1__WS1;D_2__uncultured bacterium SJA-43,D_0__Bacteria;D_1__WS2;D_2__uncultured soil bacterium,D_0__Bacteria;D_1__WS4;D_2__uncultured bacterium,D_0__Bacteria;D_1__WS4;D_2__uncultured organism,D_0__Bacteria;D_1__Zixibacteria;D_2__uncultured bacterium,D_0__Bacteria;__;__,Name,host,host infra specific rank,watering regimen,root_compartment,soil_source,biological_replicate,host infra specific name
SRR5532616,204.0,0.0,24.0,90.0,35.0,0.0,0.0,8.0,6042.0,0.0,58.0,1415.0,0.0,3.0,396.0,129.0,8.0,8.0,0.0,0.0,1615.0,8.0,0.0,190.0,2814.0,23.0,8.0,0.0,0.0,675.0,2.0,114.0,13.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,262.0,50.0,0.0,0.0,0.0,1.0,736.0,37.0,1.0,0.0,24.0,717.0,334.0,12.0,0.0,0.0,181.0,0.0,0.0,17.0,360.0,16.0,0.0,0.0,20.0,20.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,76.0,164.0,0.0,17.0,0.0,0.0,0.0,216.0,0.0,706.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,45.0,13.0,7.0,0.0,3.0,0.0,0.0,0.0,21.0,0.0,45.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248.0,4.0,0.0,314.0,18.0,13.0,378.0,12.0,2883.0,3587.0,3864.0,0.0,10.0,0.0,0.0,0.0,988.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,drght.204,Soil,not applicable,Drought,BulkSoil,Biggs,2.0,indica
SRR5532617,107.0,0.0,35.0,79.0,26.0,4.0,0.0,85.0,1880.0,0.0,783.0,1003.0,0.0,0.0,212.0,54.0,30.0,8.0,0.0,1.0,3972.0,17.0,0.0,181.0,2177.0,17.0,77.0,0.0,16.0,1163.0,0.0,112.0,17.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,383.0,38.0,0.0,0.0,0.0,0.0,738.0,500.0,19.0,44.0,16.0,635.0,207.0,12.0,0.0,0.0,249.0,5.0,3.0,11.0,29.0,12.0,0.0,3.0,2.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,113.0,186.0,0.0,51.0,0.0,0.0,6.0,2731.0,4.0,415.0,23.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,8.0,2.0,1.0,7.0,0.0,0.0,0.0,34.0,0.0,71.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,5.0,1181.0,2.0,6.0,428.0,2.0,2518.0,3122.0,4225.0,0.0,85.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,drght.203,Soil,not applicable,Drought,BulkSoil,Arbuckle,2.0,indica
SRR5532618,17.0,0.0,4.0,1.0,17.0,115.0,0.0,180.0,1522.0,0.0,1350.0,1319.0,1.0,0.0,294.0,10.0,31.0,13.0,3.0,1.0,3949.0,186.0,0.0,114.0,1245.0,12.0,109.0,0.0,145.0,799.0,7.0,75.0,30.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,615.0,25.0,0.0,0.0,0.0,0.0,638.0,1139.0,7.0,3.0,11.0,411.0,47.0,7.0,0.0,0.0,217.0,0.0,0.0,13.0,135.0,2.0,0.0,5.0,0.0,13.0,2.0,14.0,11.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,70.0,57.0,0.0,5.0,0.0,0.0,6.0,2579.0,49.0,251.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,3.0,0.0,10.0,0.0,0.0,0.0,102.0,0.0,142.0,54.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,13.0,7.0,691.0,6.0,32.0,229.0,13.0,1906.0,2165.0,5270.0,0.0,93.0,0.0,0.0,0.0,513.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,drght.202,Soil,not applicable,Drought,BulkSoil,Davis,2.0,indica
SRR5532619,94.0,0.0,47.0,119.0,50.0,52.0,0.0,0.0,2515.0,0.0,486.0,466.0,0.0,0.0,847.0,146.0,25.0,97.0,0.0,0.0,2622.0,6.0,0.0,14.0,1850.0,115.0,97.0,0.0,0.0,218.0,1.0,127.0,0.0,84.0,8.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,61.0,0.0,0.0,0.0,0.0,1000.0,2.0,22.0,0.0,0.0,606.0,104.0,0.0,10.0,0.0,103.0,0.0,0.0,21.0,331.0,0.0,0.0,1.0,27.0,1.0,18.0,4.0,1.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,0.0,115.0,561.0,0.0,760.0,0.0,0.0,0.0,459.0,23.0,316.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,144.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,303.0,0.0,0.0,42.0,0.0,2815.0,3514.0,5394.0,0.0,33.0,0.0,68.0,0.0,646.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,drght.201,Soil,not applicable,Watered,BulkSoil,Biggs,2.0,indica
SRR5532620,17.0,0.0,0.0,0.0,1.0,66.0,0.0,114.0,671.0,1.0,1297.0,495.0,3.0,1.0,178.0,18.0,125.0,26.0,3.0,0.0,2108.0,77.0,0.0,74.0,662.0,8.0,37.0,2.0,60.0,398.0,31.0,66.0,15.0,63.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,1108.0,789.0,0.0,0.0,0.0,0.0,645.0,370.0,1.0,1.0,24.0,253.0,31.0,12.0,0.0,0.0,73.0,0.0,1.0,240.0,649.0,3.0,0.0,5.0,0.0,11.0,0.0,13.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,66.0,412.0,0.0,22.0,0.0,0.0,6.0,1440.0,28.0,140.0,23.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,7.0,14.0,0.0,0.0,0.0,47.0,0.0,73.0,58.0,11.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,5.0,1.0,17.0,263.0,560.0,1.0,14.0,243.0,62.0,2373.0,1587.0,3186.0,0.0,59.0,26.0,1.0,0.0,841.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,drght.208,Soil,not applicable,Watered,BulkSoil,Davis,3.0,indica
SRR5532621,45.0,0.0,48.0,125.0,12.0,0.0,0.0,11.0,6660.0,0.0,36.0,716.0,0.0,3.0,685.0,59.0,1.0,7.0,0.0,0.0,2089.0,4.0,0.0,176.0,2767.0,18.0,17.0,0.0,0.0,1012.0,0.0,36.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,177.0,32.0,0.0,2.0,0.0,0.0,595.0,25.0,5.0,0.0,23.0,615.0,274.0,11.0,0.0,1.0,76.0,0.0,0.0,36.0,152.0,27.0,0.0,0.0,0.0,36.0,1.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,188.0,211.0,0.0,18.0,0.0,0.0,0.0,200.0,0.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,72.0,0.0,9.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,104.0,15.0,0.0,419.0,3.0,8.0,580.0,6.0,2665.0,3719.0,3388.0,0.0,3.0,1.0,0.0,0.0,1147.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,drght.207,Soil,not applicable,Drought,BulkSoil,Biggs,3.0,indica
SRR5532622,118.0,0.0,53.0,97.0,7.0,2.0,0.0,119.0,1603.0,0.0,923.0,1014.0,0.0,1.0,196.0,50.0,35.0,8.0,1.0,3.0,3528.0,59.0,0.0,159.0,2609.0,18.0,91.0,0.0,19.0,1336.0,2.0,69.0,15.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,495.0,10.0,0.0,0.0,0.0,0.0,749.0,507.0,18.0,50.0,11.0,446.0,230.0,8.0,2.0,0.0,199.0,3.0,0.0,12.0,38.0,9.0,0.0,0.0,5.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,273.0,153.0,0.0,30.0,0.0,0.0,1.0,2716.0,10.0,322.0,30.0,1.0,0.0,1.0,0.0,7.0,0.0,5.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,46.0,0.0,72.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,23.0,8.0,1057.0,3.0,5.0,379.0,2.0,3698.0,4225.0,6840.0,0.0,78.0,0.0,1.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,drght.206,Soil,not applicable,Drought,BulkSoil,Arbuckle,3.0,indica
SRR5532623,11.0,0.0,8.0,2.0,9.0,76.0,0.0,183.0,1689.0,1.0,2669.0,1622.0,1.0,2.0,332.0,7.0,28.0,58.0,7.0,8.0,5173.0,153.0,0.0,149.0,1223.0,15.0,106.0,0.0,132.0,731.0,9.0,88.0,30.0,143.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,612.0,121.0,0.0,0.0,0.0,0.0,674.0,1018.0,3.0,4.0,17.0,568.0,45.0,11.0,0.0,0.0,248.0,0.0,3.0,7.0,349.0,17.0,0.0,0.0,1.0,22.0,1.0,10.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,71.0,66.0,0.0,13.0,0.0,0.0,17.0,2535.0,52.0,361.0,21.0,0.0,11.0,0.0,3.0,2.0,4.0,0.0,5.0,4.0,3.0,25.0,0.0,0.0,0.0,62.0,0.0,189.0,39.0,12.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,6.0,2.0,48.0,7.0,875.0,1.0,73.0,387.0,26.0,3232.0,2340.0,5127.0,0.0,194.0,0.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,drght.205,Soil,not applicable,Drought,BulkSoil,Davis,3.0,indica
SRR5532624,44.0,0.0,24.0,72.0,7.0,8.0,0.0,5.0,1909.0,1.0,79.0,613.0,0.0,0.0,408.0,174.0,3.0,16.0,0.0,0.0,1129.0,2.0,0.0,27.0,1265.0,5.0,2.0,0.0,0.0,195.0,6.0,53.0,6.0,28.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,166.0,49.0,0.0,0.0,2.0,0.0,635.0,12.0,5.0,0.0,15.0,564.0,54.0,6.0,0.0,0.0,26.0,0.0,4.0,5.0,39.0,2.0,0.0,0.0,0.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,40.0,393.0,0.0,58.0,0.0,0.0,0.0,70.0,0.0,157.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,3.0,25.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,152.0,28.0,1.0,102.0,4.0,812.0,2132.0,1126.0,0.0,16.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,drght.210,Soil,not applicable,Watered,BulkSoil,Biggs,3.0,indica
SRR5532625,57.0,0.0,29.0,73.0,6.0,46.0,0.0,30.0,750.0,39.0,346.0,413.0,0.0,1.0,298.0,68.0,74.0,14.0,2.0,0.0,1577.0,23.0,0.0,30.0,701.0,20.0,34.0,0.0,9.0,518.0,2.0,30.0,7.0,41.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,625.0,54.0,0.0,0.0,0.0,0.0,408.0,174.0,7.0,31.0,9.0,228.0,76.0,1.0,0.0,0.0,67.0,1.0,3.0,7.0,35.0,4.0,0.0,2.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,85.0,1527.0,0.0,110.0,0.0,0.0,5.0,853.0,9.0,110.0,26.0,1.0,7.0,0.0,0.0,1.0,0.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,9.0,3.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,8.0,485.0,7.0,3.0,122.0,1.0,1093.0,2597.0,2326.0,0.0,56.0,0.0,1.0,1.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,drght.209,Soil,not applicable,Watered,BulkSoil,Arbuckle,3.0,indica
